order_id,exchange,pair,side,quantity,price,order_type,status,timestamp
28cec9aa-581c-49d0-be4b-78de640b1a5f,dummyex,BTCUSDT,sell,7,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.532928
63397f81-5b6e-4331-822f-c388830dcc57,dummyex,BTCUSDT,buy,5,1248.85,LIMIT,CANCELED,2025-07-30T06:28:05.542191
6277688c-4818-47a6-9333-1afdd7dc431a,dummyex,BTCUSDT,sell,4,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.550906
fbcf4af5-93a9-47c8-b293-80de4c920494,dummyex,BTCUSDT,buy,10,1777.97,LIMIT,CANCELED,2025-07-30T06:28:05.559274
8a82b8ca-770a-497c-b628-e87115e90fc2,dummyex,BTCUSDT,sell,6,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.567757
9f9264fb-c498-426b-86fa-043da55ee540,dummyex,BTCUSDT,buy,10,1641.42,LIMIT,CANCELED,2025-07-30T06:28:05.576001
1100d5fe-9367-4a39-bde4-732128d5633e,dummyex,BTCUSDT,sell,9,1928.02,LIMIT,CANCELED,2025-07-30T06:28:05.584358
de4ca85e-1f1e-40f2-8820-c0351cf13695,dummyex,BTCUSDT,sell,2,1388.69,LIMIT,CANCELED,2025-07-30T06:28:05.592657
fb5d85e6-d9e1-46de-b449-760b3bcf67b3,dummyex,BTCUSDT,sell,9,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.600983
440d051e-5442-463e-815d-610c593b6c19,dummyex,BTCUSDT,sell,5,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.609260
f966fe6c-a306-4f47-b418-425f337a1402,dummyex,BTCUSDT,sell,10,1254.59,LIMIT,CANCELED,2025-07-30T06:28:05.617549
fb5ebde1-8336-4eea-a05e-714de4d083a1,dummyex,BTCUSDT,sell,1,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.625981
074533bb-680b-40b9-b122-b6e8248d6851,dummyex,BTCUSDT,sell,7,1276.77,LIMIT,CANCELED,2025-07-30T06:28:05.634342
8381cae6-baa6-47ce-b5fc-d1953d013084,dummyex,BTCUSDT,buy,1,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.642790
59e06d14-4ab2-4369-951a-267bce916a35,dummyex,BTCUSDT,buy,2,1930.48,LIMIT,CANCELED,2025-07-30T06:28:05.652929
40447589-f940-4a80-a28f-ad86ecbe9a21,dummyex,BTCUSDT,sell,4,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.661514
c889e23f-91cd-49c2-bcac-854f9bd652df,dummyex,BTCUSDT,buy,10,1500.51,LIMIT,CANCELED,2025-07-30T06:28:05.669957
8a4ec221-3525-4324-8ab1-bf1a477a5001,dummyex,BTCUSDT,sell,5,1732.26,LIMIT,CANCELED,2025-07-30T06:28:05.678527
86b9832e-ae6a-45b5-bf3c-5a2d01284264,dummyex,BTCUSDT,sell,7,1696.1,LIMIT,CANCELED,2025-07-30T06:28:05.687048
1af0e659-d11c-481b-9c83-ed76efac6186,dummyex,BTCUSDT,sell,7,1960.61,LIMIT,CANCELED,2025-07-30T06:28:05.695642
611fe079-07e6-4796-b697-5187c1744a96,dummyex,BTCUSDT,sell,8,1447.33,LIMIT,CANCELED,2025-07-30T06:28:05.706886
ec56e706-2c4d-4123-a9a3-6f0bb7d44306,dummyex,BTCUSDT,sell,2,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.715365
5c8c4d1f-e63b-4464-b2ab-958b0005a3d2,dummyex,BTCUSDT,buy,4,1288.16,LIMIT,CANCELED,2025-07-30T06:28:05.723755
645c9bf2-c7c9-45f9-9a58-8f25b3105d6a,dummyex,BTCUSDT,buy,10,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.732155
431f38a0-e741-48c2-a0a3-e998fec86e3f,dummyex,BTCUSDT,sell,1,1397.47,LIMIT,CANCELED,2025-07-30T06:28:05.740581
45d60021-9ff4-4c56-a2db-e57171a3c870,dummyex,BTCUSDT,buy,9,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.749079
8ed5e52f-fb79-4c96-af7b-567852bdbbdf,dummyex,BTCUSDT,buy,1,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.757509
eb29cd1d-f5d3-45a1-b927-e4b29a0ffde5,dummyex,BTCUSDT,sell,6,1153.46,LIMIT,CANCELED,2025-07-30T06:28:05.765888
7401f2a7-e314-4870-8499-0823a79915d9,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.774430
9bb8d0d7-ac0d-4298-bf46-1f23e912b291,dummyex,BTCUSDT,buy,3,1811.74,LIMIT,CANCELED,2025-07-30T06:28:05.782879
752787d7-bfa4-48b2-b0f1-4292b2c2ac62,dummyex,BTCUSDT,buy,10,1072.25,LIMIT,CANCELED,2025-07-30T06:28:05.791316
b11accd9-82ce-4a37-96c8-87f6d4a59581,dummyex,BTCUSDT,sell,8,1117.09,LIMIT,CANCELED,2025-07-30T06:28:05.799837
765e5411-43a4-4973-be06-ac0f136890fe,dummyex,BTCUSDT,buy,10,1741.71,LIMIT,CANCELED,2025-07-30T06:28:05.808318
5a3e45f2-9cb8-4eb6-af34-a0649a63395b,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.816816
3c66b5fd-df78-46b5-bd65-715b1a68e8c0,dummyex,BTCUSDT,sell,1,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.825204
affc8164-60ca-478b-9bd4-c8c3bb9c702f,dummyex,BTCUSDT,sell,3,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.833883
0f405ea3-6cb2-4e5c-a6d4-31a7274fcd9b,dummyex,BTCUSDT,sell,2,1979.01,LIMIT,CANCELED,2025-07-30T06:28:05.842360
1621ce34-55de-4bb5-a463-693f674ad14a,dummyex,BTCUSDT,sell,5,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.850744
178341cd-7dcd-48d9-8f84-34c74b346940,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.859061
a426a025-faa7-4908-aa33-081550aad9d6,dummyex,BTCUSDT,sell,10,1614.25,LIMIT,CANCELED,2025-07-30T06:28:05.867406
387aa553-8b6e-468e-a693-65551bca7cce,dummyex,BTCUSDT,buy,8,1069.99,LIMIT,CANCELED,2025-07-30T06:28:05.875791
4df7a132-c865-4643-9eee-2145be7619b1,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.884230
3a213ec8-c61b-424b-bc23-8e2f36072485,dummyex,BTCUSDT,buy,10,1457.44,LIMIT,CANCELED,2025-07-30T06:28:05.892623
664cd27f-a14f-4348-9627-02a3dec934db,dummyex,BTCUSDT,buy,9,1333.14,LIMIT,CANCELED,2025-07-30T06:28:05.901130
2fdd0bf2-c04c-4a11-abac-562b6daab518,dummyex,BTCUSDT,sell,3,1251.93,LIMIT,CANCELED,2025-07-30T06:28:05.909616
ffd10083-40c5-4258-a6ac-4620f6d41fe4,dummyex,BTCUSDT,sell,5,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.918108
14faeec7-b78e-4bdf-9da0-4e8efcfd096a,dummyex,BTCUSDT,sell,7,1354.2,LIMIT,CANCELED,2025-07-30T06:28:05.926497
c00f3768-6f1a-4e9a-b2eb-0a4745b103bd,dummyex,BTCUSDT,buy,9,1819.99,LIMIT,CANCELED,2025-07-30T06:28:05.934886
8c32325f-edad-49fe-afca-19a4adf11d3e,dummyex,BTCUSDT,sell,7,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.943406
cfa812f9-35fd-4adf-9567-e566c285205a,dummyex,BTCUSDT,buy,4,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.951828
74845ecb-b2ba-4049-91ff-690d0c05dd88,dummyex,BTCUSDT,buy,5,1019.89,LIMIT,CANCELED,2025-07-30T06:28:05.960246
921a8d52-25cc-43b5-82a0-8c82c09fd63b,dummyex,BTCUSDT,buy,1,1353.66,LIMIT,CANCELED,2025-07-30T06:28:05.968747
ebcee284-931e-43e0-89e8-f682c073f4d5,dummyex,BTCUSDT,buy,8,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.977228
b16f6cae-c6fa-4780-b8eb-ab6fa83c2eff,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T06:28:05.985605
9bf08f56-d2e6-42c8-9cdd-97c8a1c2905f,dummyex,BTCUSDT,sell,5,1856.25,LIMIT,CANCELED,2025-07-30T06:28:05.994165
5c03b9a8-c2f4-41de-97b9-6ce2509d3262,dummyex,BTCUSDT,buy,5,1517.82,LIMIT,CANCELED,2025-07-30T06:28:06.003532
c984d605-cd0f-41ce-8ab2-64c288f48e52,dummyex,BTCUSDT,sell,6,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.012177
f10b40d3-cdec-4f57-af9f-d3ce857a7160,dummyex,BTCUSDT,buy,9,1380.17,LIMIT,CANCELED,2025-07-30T06:28:06.020777
38eef9cf-6884-4189-84f1-03fb2d95514e,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.029425
28d874c8-aa5b-49f6-8e12-c86a76b7fcb7,dummyex,BTCUSDT,sell,7,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.038141
c18dcb0f-9ed5-4a6f-b222-6b1b4a075228,dummyex,BTCUSDT,buy,8,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.046720
5eab80f1-29c8-4a88-8434-a1f0d8624bc0,dummyex,BTCUSDT,sell,4,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.055765
18fbf1c6-b1ad-4a0b-a630-afb1dcd36f62,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.064689
c11e2b0f-7371-4b10-a73c-5040ab13240f,dummyex,BTCUSDT,sell,3,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.073381
d63a218a-2893-46e7-8c70-a8696ad7fb8d,dummyex,BTCUSDT,sell,1,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.081960
f1cd264b-8c48-46e5-b94f-17d061036f27,dummyex,BTCUSDT,sell,10,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.090619
082392f9-35bf-4dae-a8fc-bd599f3de4b9,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.099314
72278444-394b-4258-8b6a-1aba2415e942,dummyex,BTCUSDT,buy,1,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.108067
2d089230-ea8b-48dc-bc08-1d115515abad,dummyex,BTCUSDT,buy,5,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.116697
8504a2c5-586f-4ccf-94ad-48244358a4a5,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.125556
f24dd672-2922-415d-b4c0-5284a8a691ba,dummyex,BTCUSDT,sell,4,1057.04,LIMIT,CANCELED,2025-07-30T06:28:06.134535
9987bd9f-7f1e-49fd-ad08-a6fadec2853a,dummyex,BTCUSDT,buy,5,1765.98,LIMIT,CANCELED,2025-07-30T06:28:06.143228
a7580e73-597d-4447-a84f-e3f53389d3fe,dummyex,BTCUSDT,buy,2,1798.14,LIMIT,CANCELED,2025-07-30T06:28:06.152816
55b40d55-6509-4900-9322-1c0193704fc3,dummyex,BTCUSDT,sell,5,1116.55,LIMIT,CANCELED,2025-07-30T06:28:06.161613
44d3684a-3d09-45ef-bd65-349e32244691,dummyex,BTCUSDT,sell,5,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.170448
6521e583-8c91-4527-8e79-92b7c352b0bd,dummyex,BTCUSDT,sell,9,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.179219
eddab397-9e6a-4fe1-b20e-2b34bc8e5e3f,dummyex,BTCUSDT,sell,4,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.188198
69c69f4e-b24f-4ef5-8415-9b8ebb9544a8,dummyex,BTCUSDT,buy,7,1034.88,LIMIT,CANCELED,2025-07-30T06:28:06.196945
76fe99b8-8913-4f2d-b0ce-d9f02673609f,dummyex,BTCUSDT,sell,8,1736.69,LIMIT,CANCELED,2025-07-30T06:28:06.205839
49e54f0b-75df-49c3-887e-f5ca0bec6d49,dummyex,BTCUSDT,buy,2,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.214565
a3e784e0-4bd3-41e1-aaf3-e583c890910d,dummyex,BTCUSDT,sell,9,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.223354
439c366b-f9ae-460c-875e-27e9a67ab2b6,dummyex,BTCUSDT,buy,1,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.232140
400d221b-ccbd-4bd1-ad80-36216a20058a,dummyex,BTCUSDT,buy,9,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.240934
842b1888-a77e-49ec-b5d7-76b45b547b1f,dummyex,BTCUSDT,sell,3,1721.87,LIMIT,CANCELED,2025-07-30T06:28:06.249639
ca8eead2-f801-40c4-9bc4-4c4f5be125a6,dummyex,BTCUSDT,sell,7,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.258348
06999039-323b-4f58-ba8a-974cd435b306,dummyex,BTCUSDT,buy,1,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.267019
09d36a0d-a72b-4ee6-8824-a2ebf56820a9,dummyex,BTCUSDT,buy,10,1330.42,LIMIT,CANCELED,2025-07-30T06:28:06.275615
196bbb6e-4f9f-4c1d-a0fb-3913f2f67527,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.284325
c114fbf7-286c-44ff-816a-565641a3529e,dummyex,BTCUSDT,buy,8,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.292936
b734e5e9-ab62-459f-8a98-ed24feb33b2c,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.301613
b55e896a-9ab8-4e86-a1cb-3841bee3f987,dummyex,BTCUSDT,sell,3,1638.06,LIMIT,CANCELED,2025-07-30T06:28:06.310228
6707d806-79ba-4864-aed8-68edb7b9784b,dummyex,BTCUSDT,buy,6,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.318928
05b4a30f-3dbb-4798-8cef-45a8463d7770,dummyex,BTCUSDT,buy,5,1658.92,LIMIT,CANCELED,2025-07-30T06:28:06.327606
c02bac28-0d9a-4197-9c40-5c7deec4dcf3,dummyex,BTCUSDT,buy,1,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.336443
50d3c2d9-8483-4469-98ab-dfe1a140abb9,dummyex,BTCUSDT,sell,6,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.345229
11485bcc-c13e-4b30-b775-848100c42681,dummyex,BTCUSDT,sell,8,1330.85,LIMIT,CANCELED,2025-07-30T06:28:06.354005
936dfd4a-9340-455d-b640-004137f2b76c,dummyex,BTCUSDT,buy,4,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.362847
093ba568-350f-4e78-98cb-fbcdf6804d52,dummyex,BTCUSDT,buy,5,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.371593
b498ee09-0b14-4e2f-b902-78ed1b067ab4,dummyex,BTCUSDT,buy,7,1339.52,LIMIT,CANCELED,2025-07-30T06:28:06.380337
c634e366-dcd3-4d11-8700-97add1ac5006,dummyex,BTCUSDT,sell,9,1626.48,LIMIT,CANCELED,2025-07-30T06:28:06.389167
ca3cac85-1f31-4a4e-8d83-d4c0d3676cce,dummyex,BTCUSDT,sell,2,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.397984
cd7158e6-dbbe-41e1-88ed-eec2b6bee718,dummyex,BTCUSDT,sell,4,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.406970
9762f42e-e384-4b91-b7e5-86be2e43882f,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.415779
7562682d-d893-4f8d-8885-f2dc76e9560d,dummyex,BTCUSDT,buy,7,1084.38,LIMIT,CANCELED,2025-07-30T06:28:06.424582
cb6898bf-35cf-44f8-93db-ab61649a349c,dummyex,BTCUSDT,sell,3,1375.8,LIMIT,CANCELED,2025-07-30T06:28:06.433466
226dc855-dec0-4ad0-a822-b54401bfc82f,dummyex,BTCUSDT,sell,5,1405.33,LIMIT,CANCELED,2025-07-30T06:28:06.442323
be2e767b-f4da-46fa-b88a-e7fa53e7c3f6,dummyex,BTCUSDT,buy,9,1761.45,LIMIT,CANCELED,2025-07-30T06:28:06.451212
10f887dc-84c5-4bb2-a3d9-2835169d3d31,dummyex,BTCUSDT,sell,1,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.460107
85e0a440-8f1b-4078-9633-3188e7233a27,dummyex,BTCUSDT,sell,10,1593.47,LIMIT,CANCELED,2025-07-30T06:28:06.469013
e6473734-eae3-4599-89e7-d3ac5bda4508,dummyex,BTCUSDT,sell,7,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.477897
d8d3b86c-4e82-4704-a92d-d16638f14dce,dummyex,BTCUSDT,sell,6,1537.65,LIMIT,CANCELED,2025-07-30T06:28:06.486763
cd943cf3-7f86-4ea6-875b-53d9a46ea58c,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.496112
b2192b82-d34b-4899-aa79-19a528635a33,dummyex,BTCUSDT,buy,2,1259.76,LIMIT,CANCELED,2025-07-30T06:28:06.505602
a6739ffd-66c4-46f2-bb9b-3ab2fa9842c9,dummyex,BTCUSDT,sell,7,1521.57,LIMIT,CANCELED,2025-07-30T06:28:06.514609
acb0e02f-9d45-4e43-a6c1-f7da4640d1fb,dummyex,BTCUSDT,buy,1,1354.6,LIMIT,CANCELED,2025-07-30T06:28:06.523649
e1fbb94b-782f-42b3-bc46-f83091772a35,dummyex,BTCUSDT,sell,6,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.532660
64d450de-aede-4a1b-b774-1d4c001c87cd,dummyex,BTCUSDT,sell,5,1485.72,LIMIT,CANCELED,2025-07-30T06:28:06.541757
97630808-7d83-4546-808e-95423fad6f76,dummyex,BTCUSDT,sell,6,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.550834
a227914d-1cbc-44e7-b128-53f5b4860bac,dummyex,BTCUSDT,buy,7,1077.08,LIMIT,CANCELED,2025-07-30T06:28:06.559767
c8403b1f-c6ff-42df-8cba-3ff8216b1564,dummyex,BTCUSDT,sell,5,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.568853
2a8c213e-a89c-4a50-9b2d-4f81c70326f3,dummyex,BTCUSDT,sell,3,1574.54,LIMIT,CANCELED,2025-07-30T06:28:06.577855
cf881aec-16c0-42c5-8021-fa82dac52cad,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.587180
c4a5f4ab-b1db-4e2c-bc36-749e21262a26,dummyex,BTCUSDT,buy,4,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.596450
36969bb3-59fd-4de9-a9a0-7b08c49a4c7c,dummyex,BTCUSDT,sell,5,1557.39,LIMIT,CANCELED,2025-07-30T06:28:06.605618
05f64740-dd74-4903-ad4a-76535740718e,dummyex,BTCUSDT,sell,9,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.614665
99e649ba-5f51-4f56-9644-ae92f21dc6a1,dummyex,BTCUSDT,buy,8,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.623664
c7e8bcee-101e-47bd-a0d7-1c5068171d11,dummyex,BTCUSDT,buy,9,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.632798
67c98fb8-a8dd-4faa-801f-8591e5a9b12f,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.641850
1afcf9ef-89d1-4506-a6c2-3436a00cd29c,dummyex,BTCUSDT,buy,7,1831.55,LIMIT,CANCELED,2025-07-30T06:28:06.650874
80cdda2a-e2bc-4e32-b734-4d6db5c3989e,dummyex,BTCUSDT,sell,5,1644.0,LIMIT,CANCELED,2025-07-30T06:28:06.660436
257d0066-e832-483a-a03b-bf67df3a717b,dummyex,BTCUSDT,buy,5,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.669928
b37ae10b-59aa-4901-889c-86ae9f7e0749,dummyex,BTCUSDT,sell,7,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.678889
615b70e8-68eb-4cac-9e49-7a6c28dff59a,dummyex,BTCUSDT,buy,2,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.688016
690f76d9-94b6-430e-b17a-bd801b25685b,dummyex,BTCUSDT,buy,6,1771.03,LIMIT,CANCELED,2025-07-30T06:28:06.697000
f304bdfd-2a5d-49d7-ae5f-7c5a06885e4f,dummyex,BTCUSDT,buy,1,1079.98,LIMIT,CANCELED,2025-07-30T06:28:06.706089
57f71c86-8b3e-41f4-b930-eabf60fd31c6,dummyex,BTCUSDT,buy,2,1490.6,LIMIT,CANCELED,2025-07-30T06:28:06.715190
5e81db35-f0ab-40bd-85ca-7e1cb50018af,dummyex,BTCUSDT,buy,9,1938.98,LIMIT,CANCELED,2025-07-30T06:28:06.724642
9f52cab7-b2ef-472f-bed6-99474df1ff8d,dummyex,BTCUSDT,buy,6,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.733928
d3d5230d-dace-4b1c-8f0e-34f16e5fe777,dummyex,BTCUSDT,sell,10,1872.76,LIMIT,CANCELED,2025-07-30T06:28:06.743001
618a76c9-7e46-4fa6-a835-e9b25196faba,dummyex,BTCUSDT,sell,7,1455.26,LIMIT,CANCELED,2025-07-30T06:28:06.752189
4ab433b4-e3dd-4841-80e2-c1a9a50ca09d,dummyex,BTCUSDT,sell,10,MARKET,MARKET,CANCELED,2025-07-30T06:28:06.761285
4e3a1531-1e7c-4faa-ac82-0883bd7cfbb9,dummyex,BTCUSDT,sell,2,1118.64,LIMIT,CANCELED,2025-07-30T06:29:03.177618
36ac14b5-3a20-410c-b828-5028686c2ef6,dummyex,BTCUSDT,sell,8,1578.98,LIMIT,CANCELED,2025-07-30T06:29:03.188580
8f48c097-05ef-42fe-bad5-c98e56240cfc,dummyex,BTCUSDT,sell,10,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.198315
55544706-4f12-4d52-b31d-531826344348,dummyex,BTCUSDT,sell,3,1785.62,LIMIT,CANCELED,2025-07-30T06:29:03.211466
b3be2be4-62d4-48f7-a4e7-422b568a9858,dummyex,BTCUSDT,buy,3,1030.09,LIMIT,CANCELED,2025-07-30T06:29:03.221300
4b06ba1e-9c36-4db1-813d-3f423dc4fdcd,dummyex,BTCUSDT,sell,3,1946.28,LIMIT,CANCELED,2025-07-30T06:29:03.230691
2d83d4b9-7880-401b-926f-5293e3799cbf,dummyex,BTCUSDT,buy,6,1805.81,LIMIT,CANCELED,2025-07-30T06:29:03.240104
58e7c512-a61e-4b4f-8841-71e3fd354b10,dummyex,BTCUSDT,buy,7,1418.89,LIMIT,CANCELED,2025-07-30T06:29:03.249442
913e8467-22a6-4603-847e-48b612267da8,dummyex,BTCUSDT,sell,8,1565.25,LIMIT,CANCELED,2025-07-30T06:29:03.258940
87115468-377c-4ad4-a648-ace966c2e3e3,dummyex,BTCUSDT,sell,1,1418.7,LIMIT,CANCELED,2025-07-30T06:29:03.268424
13f738ee-c8a4-4c01-b78a-3c000efb54e3,dummyex,BTCUSDT,buy,10,1923.51,LIMIT,CANCELED,2025-07-30T06:29:03.278427
5ff79681-2001-42f6-a2a2-705b80c7c3be,dummyex,BTCUSDT,sell,9,1786.61,LIMIT,CANCELED,2025-07-30T06:29:03.288540
f235d5eb-3457-433f-a3a7-fba610c5113a,dummyex,BTCUSDT,buy,8,1655.96,LIMIT,CANCELED,2025-07-30T06:29:03.297862
d02b2949-3a2d-43ff-aaf7-76e4449f61f3,dummyex,BTCUSDT,sell,2,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.307268
f057f860-d1b1-47f6-9a3d-bd86c5a0aa70,dummyex,BTCUSDT,sell,1,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.316638
8bce3405-9d58-4bcc-9d14-ce6802cf9110,dummyex,BTCUSDT,buy,5,1279.0,LIMIT,CANCELED,2025-07-30T06:29:03.325793
9528cb95-34b5-4fb0-99a7-feec77476c4c,dummyex,BTCUSDT,buy,7,1775.94,LIMIT,CANCELED,2025-07-30T06:29:03.339445
40a8618a-92bd-48be-9ea9-b39d785b3cbd,dummyex,BTCUSDT,sell,2,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.349316
e416eef4-9231-49fc-b46e-5e1822382848,dummyex,BTCUSDT,buy,9,1139.14,LIMIT,CANCELED,2025-07-30T06:29:03.358681
e49331c8-1f91-4758-ac22-8677abd94d31,dummyex,BTCUSDT,sell,10,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.368162
f33616fb-5c75-4948-8f48-31a489c795b7,dummyex,BTCUSDT,buy,3,1445.54,LIMIT,CANCELED,2025-07-30T06:29:03.377441
9fd7876d-5489-4a1b-b038-22f8106ea44e,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.387514
d98bb872-81cf-4700-94d8-0452464bcc7e,dummyex,BTCUSDT,sell,1,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.396843
e7803818-8a4e-4e41-bf25-3659bc1889b4,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.406233
cc6c9757-0260-43fc-84d1-14dcf00fbb34,dummyex,BTCUSDT,buy,6,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.415590
6d174467-caa4-438a-b639-383f53249dc5,dummyex,BTCUSDT,sell,2,1724.12,LIMIT,CANCELED,2025-07-30T06:29:03.424985
296cb7cb-48c5-4a2d-92b9-8b1f71e78486,dummyex,BTCUSDT,sell,2,1132.58,LIMIT,CANCELED,2025-07-30T06:29:03.434610
421f83ea-357d-479c-b24c-1de021f48136,dummyex,BTCUSDT,buy,3,1412.96,LIMIT,CANCELED,2025-07-30T06:29:03.443965
a8ed1588-cc1d-42dc-b1c5-8c118c9b06e2,dummyex,BTCUSDT,buy,9,1637.88,LIMIT,CANCELED,2025-07-30T06:29:03.453407
aa326fa8-7a3f-485c-9d2b-103236e09364,dummyex,BTCUSDT,sell,10,1224.91,LIMIT,CANCELED,2025-07-30T06:29:03.462850
def440f5-b3cd-420e-9fe9-b5c3c93349ed,dummyex,BTCUSDT,sell,4,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.472234
841116eb-51e7-4b7c-9e8d-9336aac9c579,dummyex,BTCUSDT,sell,4,1442.6,LIMIT,CANCELED,2025-07-30T06:29:03.481481
783b80ed-bba0-4816-b287-8b12b8311ef5,dummyex,BTCUSDT,sell,10,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.490812
21ec74f3-1de3-4b3e-b5b5-7b43e7bce83a,dummyex,BTCUSDT,sell,3,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.500199
44f0d42e-c3c5-41ae-8b8c-c988984e20b4,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.509493
c1a86c3a-902d-4c54-a75c-8bd8f1390b76,dummyex,BTCUSDT,sell,4,MARKET,MARKET,CANCELED,2025-07-30T06:29:03.518798
fcf8dc4e-2744-4f3d-883d-5cc6c95a21ed,dummyex,BTCUSDT,buy,5,1728.62,LIMIT,CANCELED,2025-07-30T06:29:03.528108
8558baaf-2fdd-4861-b288-956f97b8bc28,dummyex,BTCUSDT,buy,6,1383.07,LIMIT,CANCELED,2025-07-30T06:29:03.537710
985fb330-ad8f-46cc-9669-07acb39f8c6f,dummyex,BTCUSDT,buy,7,1861.03,LIMIT,CANCELED,2025-07-30T06:29:03.547075
